,0
30882,0.3523313385398837
30883,0.34578565216548796
30884,0.3907451687324208
30885,0.3092958613568724
30886,0.5010691099706304
30887,0.43216559154318496
30888,0.4628020583290676
30889,0.3235964903144759
30890,0.32517800840648936
30891,0.4664971442140095
30892,0.3879208839539576
30893,0.40595544706109465
30894,0.4144351936917955
30895,0.40970449328464925
30896,0.3498784683505677
30897,0.31718648489375717
30898,0.34758598433121696
30899,0.43594816754991295
30900,0.31104862402614636
30901,0.3497494371995175
30902,0.38548268488924264
30903,0.3736572323959789
30904,0.32896777049725223
30905,0.34170634839192265
30906,0.3621206849254032
30907,0.32115531937276076
30908,0.2809525395997521
30909,0.3936600033679559
30910,0.36203676597408896
30911,0.34247981813975636
30912,0.36324840771703976
30913,0.36015319893100595
30914,0.3254256713937295
30915,0.3117904476465575
30916,0.41218793244416446
30917,0.34278301736121075
30918,0.33862274069143233
30919,0.30366034399645647
30920,0.29684815138582066
30921,0.32668669935230626
30922,0.4860485620605698
30923,0.4404223188847421
30924,0.2737354016952061
30925,0.3328045028109419
30926,0.38549607224117555
30927,0.3295419465766872
30928,0.3341000301746418
30929,0.3073535937509858
30930,0.2569221625035566
30931,0.3815342125328955
30932,0.2557235115860249
30933,0.2973005447655498
30934,0.30840081333071634
30935,0.19696485199213426
30936,0.37233507047440234
30937,0.366724827838617
30938,0.33398460451735335
30939,0.33861648330104593
30940,0.26039443718354893
30941,0.34232121757206124
30942,0.2824408326620573
30943,0.34332978185054464
30944,0.3360516307395052
30945,0.28741892524296714
30946,0.40359162334286314
30947,0.3122279750773571
30948,0.3372954589271043
30949,0.3145508182277135
30950,0.45322529698470193
30951,0.25174436775798
30952,0.3348887137596668
30953,0.373491003176595
30954,0.3260336714834276
30955,0.3504801557976269
30956,0.30643193095406884
30957,0.36507054688871626
30958,0.2831733007134729
30959,0.2931532738157844
30960,0.3278509473871288
30961,0.26303936945325374
30962,0.29835159065305833
30963,0.22702432162189107
30964,0.28229208735946815
30965,0.2896857674466096
30966,0.3065544878574818
30967,0.3870214354926629
30968,0.3502808981676122
30969,0.3477632603305748
30970,0.40262290953100033
30971,0.39878009824838306
30972,0.3405770256515623
30973,0.38922933930567544
30974,0.33335965320491157
30975,0.3009020315509681
30976,0.3254041006157571
30977,0.23271837715610413
30978,0.4085056128191345
30979,0.3265654903731137
30980,0.3310426599210405
30981,0.3311971201132527
30982,0.36103053727346696
30983,0.2726365013902299
30984,0.3263863454053752
30985,0.3538277041937769
30986,0.29049404002882234
30987,0.26115153834393723
30988,0.4261505077366904
30989,0.33093414769193824
30990,0.2989864584434168
30991,0.3657533433552356
30992,0.3167801402748163
30993,0.3505336596391752
30994,0.33025126984755476
30995,0.3084737242536679
30996,0.36509104658164804
30997,0.30778922719512575
30998,0.28976143152748013
30999,0.3452087437055154
31000,0.2388986101515241
31001,0.3599286401629509
31002,0.3258334637629718
31003,0.32984104470430375
31004,0.3785378903988103
31005,0.3580607609791053
31006,0.39062009313526747
31007,0.2981534558187037
31008,0.333783156504
31009,0.24565193840865257
31010,0.2538213201199777
31011,0.30740310948482036
31012,0.33491776282920505
31013,0.37228625952105215
31014,0.2658147938188436
31015,0.32937394451838015
31016,0.28023549675092374
31017,0.3477045013545081
